 id, image,item_index,name, role,ghost, movie, title_id, description,item1,link1,item2,link2,item3,link3
https://www.imdb.com/name/nm0913475,"https://m.media-amazon.com/images/M/MV5BOTY4NDcyNDM5OF5BMl5BanBnXkFtZTgwMjk4Mzk0NTM@._V1_UY209_CR4,0,140,209_AL_.jpg",477,John David Washington,Producer,|,The Book of Eli,https://www.imdb.com/title/tt1037705/,"John David Washington was born on July 28, 1984 in the USA. He is an actor and producer, known for  (2010),  (2015) and  (1992).",The Book of Eli,https://www.imdb.com/title/tt1037705?ref_=rlm,Ballers,https://www.imdb.com/title/tt2891574?ref_=rlm,Malcolm X,https://www.imdb.com/title/tt0104797?ref_=rlm
https://www.imdb.com/name/nm3561761,"https://m.media-amazon.com/images/M/MV5BNjIyZDI0YTQtYjVjYi00NDRhLWJlYTYtZmM5NDM1ZDU1NWZkXkEyXkFqcGdeQXVyMjI4ODgwNjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",478,Zuleyka Silver,Actress,|,In Time,https://www.imdb.com/title/tt1637688/,"Zuleyka Silver was born on August 2, 1991 in Tijuana, Baja California, Mexico. She is an actress, known for  (2011),  (2014) and  (2012).",In Time,https://www.imdb.com/title/tt1637688?ref_=rlm,Girl House,https://www.imdb.com/title/tt2577172?ref_=rlm,Touch,https://www.imdb.com/title/tt1821681?ref_=rlm
https://www.imdb.com/name/nm0000673,"https://m.media-amazon.com/images/M/MV5BMTUwMjA3OTc3N15BMl5BanBnXkFtZTcwNTA1MzY1Mw@@._V1_UY209_CR8,0,140,209_AL_.jpg",479,Marisa Tomei,Actress,|,My Cousin Vinny,https://www.imdb.com/title/tt0104952/,"Marisa Tomei was born on December 4, 1964, in Brooklyn, New York, to Patricia ""Addie"" (Bianchi), a teacher of English, and Gary Tomei, a lawyer, both of Italian descent. Marisa has a brother, actor . As a child, Marisa's mother frequently corrected her speech as to eliminate her heavy ...",Adam Tomei,https://www.imdb.com/name/nm0866608?ref_=rlm,,,,
https://www.imdb.com/name/nm0000385,"https://m.media-amazon.com/images/M/MV5BMTU0NTk4NDgzMl5BMl5BanBnXkFtZTYwNjU5Nzc1._V1_UX140_CR0,0,140,209_AL_.jpg",480,Sam Elliott,Actor,|,Road House,https://www.imdb.com/title/tt0098206/,"Tall, thin, wiry Sam Elliott is the classic picture of the American cowboy. Elliott began his acting career on the stage and his film debut was in  (1969). Although his future wife,  co-starred in the film, the two did not meet until they filmed ...",Butch Cassidy and the Sundance Kid,https://www.imdb.com/title/tt0064115?ref_=rlm,Katharine Ross,https://www.imdb.com/name/nm0001684?ref_=rlm,The,https://www.imdb.com/title/tt0079450?ref_=rlm
https://www.imdb.com/name/nm1752221,"https://m.media-amazon.com/images/M/MV5BMTk3NDE2MTU2OF5BMl5BanBnXkFtZTgwMjI5OTk0NzE@._V1_UY209_CR34,0,140,209_AL_.jpg",481,Gina Rodriguez,Actress,|,Deepwater Horizon,https://www.imdb.com/title/tt1860357/,"Named the ""next big thing"" and one of the ""top 35 Latinos under 35,"" by The Hollywood Reporter, Gina Rodriguez's profile has been rising steadily since her breakout performance as the titular character in FILLY BROWN during the Sundance Film Festival in 2012.Gina Rodriguez was born in Chicago, ...",,,,,,
https://www.imdb.com/name/nm0005132,"https://m.media-amazon.com/images/M/MV5BMTI2NTY0NzA4MF5BMl5BanBnXkFtZTYwMjE1MDE0._V1_UX140_CR0,0,140,209_AL_.jpg",482,Heath Ledger,Actor,|,Brokeback Mountain,https://www.imdb.com/title/tt0388795/,"When hunky, twenty-year-old heart-throb Heath Ledger first came to the attention of the public in 1999, it was all too easy to tag him as a ""pretty boy"" and an actor of little depth. He spent several years trying desperately to sway this image, but this was a double-edged sword. His work comprised ...",,,,,,
https://www.imdb.com/name/nm3400186,"https://m.media-amazon.com/images/M/MV5BNmU3NDRjMDEtNTQ2Ni00ZGZmLTk3ZjUtODUxMjA2NGY4NDg4XkEyXkFqcGdeQXVyMjQzMDM0NDU@._V1_UX140_CR0,0,140,209_AL_.jpg",483,Julia Garner,Actress,|,Martha Marcy May Marlene,https://www.imdb.com/title/tt1441326/,"Julia Garner is an American actress and model. She is best known for her roles in Electrick Children (2012), We Are What We Are (2013), The Perks of Being a Wallflower (2012), Sin City: A Dame to Kill For (2014), and Grandma (2015).Garner also starred in the Netflix series Ozark.She had her ...",,,,,,
https://www.imdb.com/name/nm0000153,"https://m.media-amazon.com/images/M/MV5BMTQwNDA0MjQ2N15BMl5BanBnXkFtZTcwNDA3ODMwMg@@._V1_UY209_CR3,0,140,209_AL_.jpg",484,Gina Gershon,Actress,|,Bound,https://www.imdb.com/title/tt0115736/,"Since making her uncredited debut as a dancer in  (1981), Gina Gershon has established herself as a character actress and one of the leading icons of American camp. For it was fourteen years after her movie debut that Gina made movie history as the predatory bisexual who was the leading ...",Beatlemania,https://www.imdb.com/title/tt0082052?ref_=rlm,,,,
https://www.imdb.com/name/nm1405398,"https://m.media-amazon.com/images/M/MV5BMTY0NTY5OTI2MF5BMl5BanBnXkFtZTgwNDkzMzIxMzE@._V1_UY209_CR5,0,140,209_AL_.jpg",485,Dan Stevens,Actor,|,Downton Abbey,https://www.imdb.com/title/tt1606375/,"Dan Stevens was born at Croydon in Surrey on 10th October 1982. His parents are teachers. He was educated at Tonbridge School and trained in acting at the National Youth Theatre of Great Britain. He studied English Literature at Emmanuel College, Cambridge. Whilst he was a Cambridge undergraduate, ...",,,,,,
https://www.imdb.com/name/nm3237775,"https://m.media-amazon.com/images/M/MV5BYTIyMzExODgtNzllNy00OWQwLTlhM2QtMWU1ZTI2MjgwMTQxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR4,0,140,209_AL_.jpg",486,Mackenzie Foy,Actress,|,Interstellar,https://www.imdb.com/title/tt0816692/,"Mackenzie Christine Foy was born 10 November, 2000. She began her career as a child model in 2004, working for Garnet Hill, Polo Ralph Lauren, and Guess Kids. She has also modeled in print ads for companies such as Rubbermaid, Jones Apparel Group, The Walt Disney Company, Mattel, Target Corporation...",,,,,,
https://www.imdb.com/name/nm2546012,"https://m.media-amazon.com/images/M/MV5BNjk5NjE5NTczMV5BMl5BanBnXkFtZTcwODI0OTM0NA@@._V1_UY209_CR3,0,140,209_AL_.jpg",487,Kaya Scodelario,Actress,|,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.imdb.com/title/tt1790809/,"Kaya Rose Scodelario was born in Haywards Heath, Sussex, England, to a Brazilian mother, Katia (Scodelario), and an English father, Roger Humphrey. Her surname comes from her mother's Italian grandfather. Thanks to her mother, Kaya grew up fluent in Brazilian Portuguese, as well as English. At the ...",,,,,,
https://www.imdb.com/name/nm1269983,"https://m.media-amazon.com/images/M/MV5BYzkyMmRiOTgtNDI5ZS00NzRhLWE2YTUtZjRkMDA4ODZmOWMzXkEyXkFqcGdeQXVyMjU2NzY4MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",488,Krysten Ritter,Actress,|,Jessica Jones,https://www.imdb.com/title/tt2357547/,"Krysten Ritter stars as Jessica Jones in the Peabody, Hugo, and Emmy Award winning Netflix original series, Marvel's  (2015). Her performance, which earned her a prestigious Critics Choice nomination, a Saturn nomination, a Webby Award and a Glamour Best International TV Actress Award,...",Jessica Jones,https://www.imdb.com/title/tt2357547?ref_=rlm,,,,
https://www.imdb.com/name/nm0000534,"https://m.media-amazon.com/images/M/MV5BMjA0OTg5ODY3Ml5BMl5BanBnXkFtZTgwNzkxOTU3MDI@._V1_UY209_CR6,0,140,209_AL_.jpg",489,Kelly McGillis,Actress,|,Witness,https://www.imdb.com/title/tt0090329/,"Kelly Ann McGillis was born in Newport Beach, California, to Virginia Joan (Snell), a homemaker, and Donald Manson McGillis, a general practitioner of medicine. She has English, Welsh, Scots-Irish, and German ancestry. McGillis dropped out of high school to pursue a career as an actress, and ...",,,,,,
https://www.imdb.com/name/nm0005491,"https://m.media-amazon.com/images/M/MV5BNzY2ODY2NTY5OF5BMl5BanBnXkFtZTgwNDg5MDQ0NTE@._V1_UY209_CR3,0,140,209_AL_.jpg",490,Maura Tierney,Actress,|,ER,https://www.imdb.com/title/tt0108757/,"On the viewing horizon since the late 1980s, actress Maura Tierney has been a steady product of independent features, some hits and some misses, for close to a decade and a half. An odd and compelling beauty, she came from an upscale Bostonian family and was raised in the Hyde Park district.Born ...",,,,,,
https://www.imdb.com/name/nm1185747,"https://m.media-amazon.com/images/M/MV5BMTk4MDcyMjE4OF5BMl5BanBnXkFtZTgwOTgxMDkzMjE@._V1_UY209_CR52,0,140,209_AL_.jpg",491,Cameron Monaghan,Actor,|,Gotham,https://www.imdb.com/title/tt3749900/,"Cameron Monaghan was born in Santa Monica, California, but he moved to Boca Raton, Florida when he was an infant. He spends his time on both coasts now because he has family in New York, Connecticut, Florida and Los Angeles. He was raised by an only parent, Diane Monaghan.Cameron's debut TV role as...",,,,,,
https://www.imdb.com/name/nm0000956,"https://m.media-amazon.com/images/M/MV5BMzIyNzQ0Nzg1NV5BMl5BanBnXkFtZTcwNTI4NTE5Ng@@._V1_UY209_CR8,0,140,209_AL_.jpg",492,Lisa Bonet,Actress,|,Angel Heart,https://www.imdb.com/title/tt0092563/,"Lisa Bonet was born in San Francisco, California, to Arlene Joyce (Litman), a teacher, and Allen Bonet, an opera singer. She has lived most of her life in New York and Los Angeles; in L.A., she attended Reseda High School and Celluloid Actor's Studio. Her father was African-American and her mother ...",,,,,,
https://www.imdb.com/name/nm0815831,"https://m.media-amazon.com/images/M/MV5BMjIwNzc1MDg4OV5BMl5BanBnXkFtZTgwMzE2NjU3NTE@._V1_UY209_CR7,0,140,209_AL_.jpg",493,Dale Soules,Actress,|,Orange Is the New Black,https://www.imdb.com/title/tt2372162/,"Dale Soules was born on October 2, 1946 in New Jersey, USA. She is an actress and producer, known for  (2013),  (2009) and  (1971).",Orange Is the New Black,https://www.imdb.com/title/tt2372162?ref_=rlm,The Messenger,https://www.imdb.com/title/tt0790712?ref_=rlm,Prism,https://www.imdb.com/title/tt0067617?ref_=rlm
https://www.imdb.com/name/nm0000553,"https://m.media-amazon.com/images/M/MV5BMjA1MTQ3NzU1MV5BMl5BanBnXkFtZTgwMDE3Mjg0MzE@._V1_UY209_CR35,0,140,209_AL_.jpg",494,Liam Neeson,Actor,|,Kinsey,https://www.imdb.com/title/tt0362269/,"Liam Neeson was born on June 7, 1952 in Ballymena, Northern Ireland, UK, to Katherine (Brown), a cook, and Bernard Neeson, a school caretaker. Liam worked as a forklift operator for Guinness, truck driver, assistant architect and an amateur boxer. He had originally sought a career as a teacher by ...",,,,,,
https://www.imdb.com/name/nm0333410,"https://m.media-amazon.com/images/M/MV5BMTc0MjM4OTg0Nl5BMl5BanBnXkFtZTcwNzQ1MDE3Nw@@._V1_UY209_CR1,0,140,209_AL_.jpg",495,Topher Grace,Actor,|,Spider-Man 3,https://www.imdb.com/title/tt0413300/,"Topher Grace was born Christopher John Grace in New York City, New York, to Pat, a schoolmaster's assistant, and John Grace, an executive. He was raised in Darien, Connecticut. He attended boarding school in New Hampshire for two years, where he began his acting career in such musicals as ""Joseph ...",,,,,,
https://www.imdb.com/name/nm1322469,"https://m.media-amazon.com/images/M/MV5BMmQ0YTA4YmQtMzIzYS00M2NhLWE2NzEtMmNkNmQxNTQxOTg0XkEyXkFqcGdeQXVyMTY1Mjc3MTg@._V1_UY209_CR87,0,140,209_AL_.jpg",496,Alexandra Chando,Actress,|,The Lying Game,https://www.imdb.com/title/tt1798274/,"Alexandra Chando was born on July 28, 1986 in Pennsylvania, USA. She is an actress and director, known for  (2011),  (2015) and  (2015).",The Lying Game,https://www.imdb.com/title/tt1798274?ref_=rlm,Dead People,https://www.imdb.com/title/tt4419948?ref_=rlm,Construction,https://www.imdb.com/title/tt2133204?ref_=rlm
https://www.imdb.com/name/nm0000317,"https://m.media-amazon.com/images/M/MV5BMTUxODY3NjAzMF5BMl5BanBnXkFtZTcwMTQ5MjYwNg@@._V1_UY209_CR2,0,140,209_AL_.jpg",497,Clancy Brown,Actor,|,The Shawshank Redemption,https://www.imdb.com/title/tt0111161/,"A tall, wavy-haired US actor with a deep, resonant voice, Clancy Brown has proved himself a versatile performer with first-class contributions to theater, feature films, television series and even animation.Clarence J. Brown III was born in 1959 in Urbana, Ohio, to Joyce Helen (Eldridge), a concert...",,,,,,
https://www.imdb.com/name/nm3220568,"https://m.media-amazon.com/images/M/MV5BMTUzODI3MDkwN15BMl5BanBnXkFtZTgwMTMxNTM5NTM@._V1_UX140_CR0,0,140,209_AL_.jpg",498,Elsie Fisher,Actress,|,Despicable Me 2,https://www.imdb.com/title/tt1690953/,"Elsie Fisher is an actress, known for  (2013),  (2010) and  (2018).",Despicable Me 2,https://www.imdb.com/title/tt1690953?ref_=rlm,Despicable Me,https://www.imdb.com/title/tt1323594?ref_=rlm,Eighth Grade,https://www.imdb.com/title/tt7014006?ref_=rlm
https://www.imdb.com/name/nm0221046,"https://m.media-amazon.com/images/M/MV5BMTgzMjM2NDE1OF5BMl5BanBnXkFtZTcwMjA2NDU5OA@@._V1_UY209_CR8,0,140,209_AL_.jpg",499,Zooey Deschanel,Actress,|,New Girl,https://www.imdb.com/title/tt1826940/,"Zooey Deschanel was born in 1980 into a showbiz family. Her father, , is an Academy Award-nominated cinematographer (perhaps most notably for  (2004)) and her mother,  (née Weir), is an actress who appeared in  (1990). Her paternal ...",Caleb Deschanel,https://www.imdb.com/name/nm0221042?ref_=rlm,The Passion of the Christ,https://www.imdb.com/title/tt0335345?ref_=rlm,Mary Jo Deschanel,https://www.imdb.com/name/nm0221044?ref_=rlm
https://www.imdb.com/name/nm1310368,"https://m.media-amazon.com/images/M/MV5BMTA1MzcwNTQyNDJeQTJeQWpwZ15BbWU4MDMzMzY0NTgx._V1_UY209_CR3,0,140,209_AL_.jpg",500,Minka Kelly,Actress,|,(500) Days of Summer,https://www.imdb.com/title/tt1022603/,"Minka Kelly was born in Los Angeles, California and she is the only child of former  guitarist, , and , an exotic dancer and single mother, who often moved with her daughter to different communities before settling in Albuquerque, New Mexico, by the time Minka was in...",Aerosmith,https://www.imdb.com/name/nm0012613?ref_=rlm,Rick Dufay,https://www.imdb.com/name/nm0240345?ref_=rlm,Maureen Kelly,https://www.imdb.com/name/nm0446660?ref_=rlm
https://www.imdb.com/name/nm0000212,"https://m.media-amazon.com/images/M/MV5BMTgzOTI0NzI3OV5BMl5BanBnXkFtZTgwODIyMzUzMDI@._V1_UY209_CR1,0,140,209_AL_.jpg",501,Meg Ryan,Actress,|,You've Got Mail,https://www.imdb.com/title/tt0128853/,"Blond-haired, blue-eyed with an effervescent personality, Meg Ryan was born Margaret Mary Emily Hyra in Fairfield, Connecticut, to Susan (Duggan), an English teacher and one-time actress, and Harry Hyra, a math teacher. She is of Ruthenian, Polish, Irish, and German ancestry (""Hyra"" is a Ruthenian ...",,,,,,
https://www.imdb.com/name/nm0000207,"https://m.media-amazon.com/images/M/MV5BMjUzMzk5NzcyNV5BMl5BanBnXkFtZTcwNzQ1NjkzNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",502,Christina Ricci,Actress,|,Casper,https://www.imdb.com/title/tt0112642/,"Precocious, outspoken child-teen starlet of the 1990s, Christina Ricci was born in 1980 in Santa Monica, California, the youngest of four children of Sarah (Murdoch), a realtor, and Ralph Ricci, a lawyer and therapist. She is of Italian (from her paternal grandfather), Irish, and Scots-Irish ...",,,,,,
https://www.imdb.com/name/nm0001073,"https://m.media-amazon.com/images/M/MV5BMTA4OTczNDExNDNeQTJeQWpwZ15BbWU3MDUyNTIzMTM@._V1_UY209_CR5,0,140,209_AL_.jpg",503,Courteney Cox,Actress,|,Friends,https://www.imdb.com/title/tt0108778/,"Courteney Cox was born on June 15th, 1964 in Birmingham, Alabama, into an affluent Southern family. She is the daughter of Courteney (Bass) and Richard Lewis Cox (1930-2001), a businessman. She was the baby of the family with two older sisters (Virginia and Dottie) and an older brother, Richard, Jr...",,,,,,
https://www.imdb.com/name/nm0001212,"https://m.media-amazon.com/images/M/MV5BMTg3MDQ3NTY2N15BMl5BanBnXkFtZTcwNjI4MDU4Nw@@._V1_UY209_CR9,0,140,209_AL_.jpg",504,Joseph Fiennes,Actor,|,Shakespeare in Love,https://www.imdb.com/title/tt0138097/,"Joseph Alberic Twisleton-Wykeham-Fiennes was born in Salisbury, Wiltshire, to Jennifer Anne Mary Alleyne (Lash), a novelist, and Mark Fiennes, a photographer. He is one of six children. Four of his siblings are also in the arts: , an actor; , a director; , a...",Ralph Fiennes,https://www.imdb.com/name/nm0000146?ref_=rlm,Martha Fiennes,https://www.imdb.com/name/nm0276397?ref_=rlm,Magnus Fiennes,https://www.imdb.com/name/nm0276396?ref_=rlm
https://www.imdb.com/name/nm0428065,"https://m.media-amazon.com/images/M/MV5BMjA0MTIwMzIyN15BMl5BanBnXkFtZTgwNDEyMzg1NDE@._V1_UX140_CR0,0,140,209_AL_.jpg",505,Felicity Jones,Actress,|,Rogue One,https://www.imdb.com/title/tt3748528/,"Felicity Rose Hadley Jones is an English actress. Jones was born in Birmingham, West Midlands, and grew up in Bournville. Her parents met while working at the Wolverhampton Express and Star. Her father was a journalist while her mother was in advertising. They divorced when she was three, and she ...",,,,,,
https://www.imdb.com/name/nm0517820,"https://m.media-amazon.com/images/M/MV5BMjY1NzE3NTM2Ml5BMl5BanBnXkFtZTgwNDQ4MDk5NzE@._V1_UY209_CR0,0,140,209_AL_.jpg",506,Lindsay Lohan,Actress,|,The Parent Trap,https://www.imdb.com/title/tt0120783/,"Lindsay Dee Lohan was born in New York City, on 2 July 1986, to  and . She began her career at age three as a Ford model, and also made appearances in over sixty television commercials, including spots for The Gap, Pizza Hut, Wendy's, and Jell-O (opposite ). Lohan ...",Dina Lohan,https://www.imdb.com/name/nm1628504?ref_=rlm,Michael Lohan,https://www.imdb.com/name/nm2411173?ref_=rlm,Bill Cosby,https://www.imdb.com/name/nm0001070?ref_=rlm
https://www.imdb.com/name/nm0249291,"https://m.media-amazon.com/images/M/MV5BMTA0ODI1ODk4NzdeQTJeQWpwZ15BbWU3MDkwNjkzOTY@._V1._SX214_SY317_UX140_CR0,0,140,209_AL_.jpg",507,Joel Edgerton,Actor,|,The Gift,https://www.imdb.com/title/tt4178092/,"Joel Edgerton was born on June 23, 1974 in Blacktown, New South Wales, Australia, to Marianne and Michael Edgerton, who is a solicitor and property developer. His brother is filmmaker . He went to Hills Grammar School in the Western Suburbs of Sydney, and after leaving, he attended ...",Nash Edgerton,https://www.imdb.com/name/nm0003482?ref_=rlm,,,,
https://www.imdb.com/name/nm0785227,"https://m.media-amazon.com/images/M/MV5BYTgwYmM0ZjgtMWRmZC00YTc1LWIwYWEtYTFjMTZiMDNjNWRkXkEyXkFqcGdeQXVyNjcwMjczMzE@._V1_UX140_CR0,0,140,209_AL_.jpg",508,Andy Serkis,Actor,|,War for the Planet of the Apes,https://www.imdb.com/title/tt3450958/,"English film actor, director and author Andy Serkis is known for his performance capture roles comprising motion capture acting, animation and voice work for such computer-generated characters as Gollum in The Lord of the Rings film trilogy (2001-2003) and  (2012), ...",The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624?ref_=rlm,,,,
https://www.imdb.com/name/nm1901842,"https://m.media-amazon.com/images/M/MV5BYmYxMjNkMjMtYmE0MC00NTZhLWFlYzgtOWNjZmRkMzMyNmU4XkEyXkFqcGdeQXVyMzExMTQxMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",509,Dichen Lachman,Actress,|,Lust for Love,https://www.imdb.com/title/tt2106529/,"Dichen Lachman was born in Kathmandu, Nepal, to a Tibetan mother and Australian father. Until the age of seven, she lived in Kathmandu with her parents and extended family. Following that, she moved to Adelaide, Australia, with her parents. After dropping out of university, Dichen took up acting ...",,,,,,
